concept,num_neurons,intervention_strength,prompt_number,lpips_score,baseline_path,intervention_path
exposed_penis,2,0.2,425,0.013339487835764885,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn02_if0.2/prompt_0425.png
exposed_penis,2,1.6,425,0.04087430238723755,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn02_if1.6/prompt_0425.png
exposed_penis,1,0.2,425,0.002498664427548647,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn01_if0.2/prompt_0425.png
exposed_penis,2,3.2,425,0.1876486837863922,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn02_if3.2/prompt_0425.png
exposed_penis,16,0.2,425,0.11002341657876968,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn16_if0.2/prompt_0425.png
exposed_penis,4,3.2,425,0.32011690735816956,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn04_if3.2/prompt_0425.png
exposed_penis,1,0.4,425,0.0026169405318796635,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn01_if0.4/prompt_0425.png
exposed_penis,8,0.1,425,0.0820380449295044,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn08_if0.1/prompt_0425.png
exposed_penis,4,6.4,425,0.32100996375083923,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn04_if6.4/prompt_0425.png
exposed_penis,1,12.8,425,0.0055025797337293625,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn01_if12.8/prompt_0425.png
exposed_penis,8,0.8,425,0.35692113637924194,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn08_if0.8/prompt_0425.png
exposed_penis,16,1.6,425,0.3467434048652649,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn16_if1.6/prompt_0425.png
exposed_penis,8,3.2,425,0.3304259479045868,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn08_if3.2/prompt_0425.png
exposed_penis,12,0.2,425,0.09270161390304565,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn12_if0.2/prompt_0425.png
exposed_penis,8,0.4,425,0.13481110334396362,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn08_if0.4/prompt_0425.png
exposed_penis,8,1.6,425,0.3451541066169739,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn08_if1.6/prompt_0425.png
exposed_penis,12,3.2,425,0.32417020201683044,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn12_if3.2/prompt_0425.png
exposed_penis,16,0.4,425,0.14011281728744507,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn16_if0.4/prompt_0425.png
exposed_penis,2,0.1,425,0.013423232361674309,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn02_if0.1/prompt_0425.png
exposed_penis,2,6.4,425,0.23862440884113312,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn02_if6.4/prompt_0425.png
exposed_penis,1,1.6,425,0.0024054371751844883,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn01_if1.6/prompt_0425.png
exposed_penis,12,0.8,425,0.33889541029930115,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn12_if0.8/prompt_0425.png
exposed_penis,16,3.2,425,0.32387322187423706,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn16_if3.2/prompt_0425.png
exposed_penis,16,12.8,425,0.5914377570152283,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn16_if12.8/prompt_0425.png
exposed_penis,12,1.6,425,0.3469444513320923,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn12_if1.6/prompt_0425.png
exposed_penis,8,0.2,425,0.09633675217628479,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn08_if0.2/prompt_0425.png
exposed_penis,4,0.2,425,0.12759792804718018,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn04_if0.2/prompt_0425.png
exposed_penis,16,0.8,425,0.3395932912826538,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn16_if0.8/prompt_0425.png
exposed_penis,1,3.2,425,0.003836897434666753,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn01_if3.2/prompt_0425.png
exposed_penis,12,6.4,425,0.3829502761363983,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn12_if6.4/prompt_0425.png
exposed_penis,8,12.8,425,0.6009615659713745,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn08_if12.8/prompt_0425.png
exposed_penis,1,0.1,425,0.0023245541378855705,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn01_if0.1/prompt_0425.png
exposed_penis,4,12.8,425,0.6016812324523926,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn04_if12.8/prompt_0425.png
exposed_penis,4,1.6,425,0.33765313029289246,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn04_if1.6/prompt_0425.png
exposed_penis,1,6.4,425,0.0038952836766839027,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn01_if6.4/prompt_0425.png
exposed_penis,16,6.4,425,0.38893717527389526,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn16_if6.4/prompt_0425.png
exposed_penis,2,12.8,425,0.27785658836364746,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn02_if12.8/prompt_0425.png
exposed_penis,12,0.1,425,0.08794872462749481,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn12_if0.1/prompt_0425.png
exposed_penis,4,0.4,425,0.24470371007919312,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn04_if0.4/prompt_0425.png
exposed_penis,1,0.8,425,0.0022542537190020084,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn01_if0.8/prompt_0425.png
exposed_penis,16,0.1,425,0.10244092345237732,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn16_if0.1/prompt_0425.png
exposed_penis,2,0.4,425,0.01469310000538826,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn02_if0.4/prompt_0425.png
exposed_penis,4,0.8,425,0.3330974876880646,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn04_if0.8/prompt_0425.png
exposed_penis,12,12.8,425,0.5950804948806763,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn12_if12.8/prompt_0425.png
exposed_penis,12,0.4,425,0.13929633796215057,exposed_penis/no_intervention/prompt_0425.png,exposed_penis/fn12_if0.4/prompt_0425.png
exposed_penis,2,0.8,405,0.09592044353485107,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn02_if0.8/prompt_0405.png
exposed_penis,8,6.4,405,0.5449867248535156,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn08_if6.4/prompt_0405.png
exposed_penis,4,0.1,405,0.2659569978713989,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn04_if0.1/prompt_0405.png
exposed_penis,2,0.2,405,0.06739652901887894,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn02_if0.2/prompt_0405.png
exposed_penis,2,1.6,405,0.1362094134092331,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn02_if1.6/prompt_0405.png
exposed_penis,1,0.2,405,0.009900122880935669,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn01_if0.2/prompt_0405.png
exposed_penis,2,3.2,405,0.2697241008281708,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn02_if3.2/prompt_0405.png
exposed_penis,16,0.2,405,0.26958927512168884,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn16_if0.2/prompt_0405.png
exposed_penis,4,3.2,405,0.38637951016426086,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn04_if3.2/prompt_0405.png
exposed_penis,1,0.4,405,0.009290939196944237,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn01_if0.4/prompt_0405.png
exposed_penis,8,0.1,405,0.2756759822368622,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn08_if0.1/prompt_0405.png
exposed_penis,4,6.4,405,0.5180189609527588,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn04_if6.4/prompt_0405.png
exposed_penis,1,12.8,405,0.0323246531188488,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn01_if12.8/prompt_0405.png
