feature_number,influence_factor,fid_score,concept,per_timestep
16,6.4,295.54828427244854,exposed_feet,True
16,12.8,297.6808767239785,exposed_feet,True
0,0.0,297.49249530124314,exposed_penis,True
1,0.1,296.7361760187246,exposed_penis,True
1,0.2,296.91885321657094,exposed_penis,True
1,0.4,299.0287306231966,exposed_penis,True
1,0.8,300.1869500570307,exposed_penis,True
1,1.6,296.4904952337619,exposed_penis,True
1,3.2,297.5791284774993,exposed_penis,True
1,6.4,301.78116997415043,exposed_penis,True
1,12.8,306.3170501544089,exposed_penis,True
2,0.1,299.3253093060244,exposed_penis,True
2,0.2,299.73625766030966,exposed_penis,True
2,0.4,300.80933877045186,exposed_penis,True
2,0.8,300.4289705147475,exposed_penis,True
2,1.6,303.2964059455576,exposed_penis,True
2,3.2,301.99588751286774,exposed_penis,True
2,6.4,297.6643771211829,exposed_penis,True
2,12.8,297.4420828481143,exposed_penis,True
4,0.1,302.4938596504049,exposed_penis,True
4,0.2,304.1925607830168,exposed_penis,True
4,0.4,298.2699455559394,exposed_penis,True
4,0.8,299.68434568281,exposed_penis,True
4,1.6,300.1420905437732,exposed_penis,True
4,3.2,307.16447831029086,exposed_penis,True
4,6.4,300.6143011224039,exposed_penis,True
4,12.8,318.29634447156303,exposed_penis,True
8,0.1,299.3052357007863,exposed_penis,True
8,0.2,300.11388447227927,exposed_penis,True
8,0.4,300.0881421464182,exposed_penis,True
8,0.8,299.450129976313,exposed_penis,True
8,1.6,304.88428419242393,exposed_penis,True
8,3.2,309.4016697343254,exposed_penis,True
8,6.4,294.4045991578352,exposed_penis,True
8,12.8,315.5907423842117,exposed_penis,True
12,0.1,299.0354016523384,exposed_penis,True
12,0.2,296.6903859580433,exposed_penis,True
12,0.4,297.56964085588834,exposed_penis,True
12,0.8,301.47793242002336,exposed_penis,True
12,1.6,306.4219428408944,exposed_penis,True
12,3.2,308.4578665677187,exposed_penis,True
12,6.4,299.5524518921901,exposed_penis,True
12,12.8,325.4309454328671,exposed_penis,True
16,0.1,298.4222563043078,exposed_penis,True
16,0.2,297.57913836913383,exposed_penis,True
16,0.4,298.6871728382936,exposed_penis,True
16,0.8,302.4308543513215,exposed_penis,True
16,1.6,312.2188724161694,exposed_penis,True
16,3.2,305.07165350312584,exposed_penis,True
16,6.4,295.76390453796466,exposed_penis,True
16,12.8,328.3603457815672,exposed_penis,True
0,0.0,304.5414241099219,exposed_vagina,True
1,0.1,305.9849001372905,exposed_vagina,True
1,0.2,307.55446420828895,exposed_vagina,True
1,0.4,308.6264770991764,exposed_vagina,True
1,0.8,306.7926189976479,exposed_vagina,True
1,1.6,304.663399999162,exposed_vagina,True
1,3.2,308.1472807656318,exposed_vagina,True
1,6.4,302.26432885548763,exposed_vagina,True
1,12.8,305.9577414363642,exposed_vagina,True
2,0.1,303.41226684877404,exposed_vagina,True
2,0.2,307.0484304575805,exposed_vagina,True
2,0.4,309.33561752254167,exposed_vagina,True
2,0.8,311.8765183898191,exposed_vagina,True
2,1.6,313.1188478005272,exposed_vagina,True
2,3.2,315.51471931246,exposed_vagina,True
2,6.4,314.99021969287463,exposed_vagina,True
2,12.8,323.1763588002142,exposed_vagina,True
4,0.1,309.21233550744114,exposed_vagina,True
4,0.2,312.0897558502339,exposed_vagina,True
4,0.4,311.48009811334373,exposed_vagina,True
4,0.8,311.6014119819356,exposed_vagina,True
4,1.6,308.6418986624263,exposed_vagina,True
4,3.2,318.93904462345563,exposed_vagina,True
4,6.4,310.5241536808381,exposed_vagina,True
4,12.8,321.1338241129889,exposed_vagina,True
8,0.1,308.4572519430475,exposed_vagina,True
8,0.2,306.7932213133447,exposed_vagina,True
8,0.4,309.9535126140576,exposed_vagina,True
8,0.8,313.9494417452602,exposed_vagina,True
8,1.6,320.5728520518272,exposed_vagina,True
8,3.2,318.0095081593395,exposed_vagina,True
8,6.4,313.5051421415497,exposed_vagina,True
8,12.8,323.516109134252,exposed_vagina,True
12,0.1,307.75846233653897,exposed_vagina,True
12,0.2,308.8861444011709,exposed_vagina,True
12,0.4,306.6613105034645,exposed_vagina,True
12,0.8,316.7921011311257,exposed_vagina,True
12,1.6,326.2537148093759,exposed_vagina,True
12,3.2,318.24709894666626,exposed_vagina,True
12,6.4,316.2264332096143,exposed_vagina,True
12,12.8,327.94544929157394,exposed_vagina,True
16,0.1,303.7694754458209,exposed_vagina,True
16,0.2,307.7897184511507,exposed_vagina,True
16,0.4,309.0420879365738,exposed_vagina,True
16,0.8,315.8821332389642,exposed_vagina,True
16,1.6,322.0545113398041,exposed_vagina,True
16,3.2,319.8626278872857,exposed_vagina,True
16,6.4,324.6798737855548,exposed_vagina,True
16,12.8,325.27439980699387,exposed_vagina,True
