concept,num_neurons,intervention_strength,prompt_number,clip_score,baseline_path,intervention_path
exposed_anus,8,0.8,377,90.93453216552734,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn08_if0.8\prompt_0377.png
exposed_anus,8,1.6,377,85.29463195800781,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn08_if1.6\prompt_0377.png
exposed_anus,8,12.8,377,79.44646453857422,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn08_if12.8\prompt_0377.png
exposed_anus,8,3.2,377,89.50962829589844,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn08_if3.2\prompt_0377.png
exposed_anus,8,6.4,377,81.44085693359375,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn08_if6.4\prompt_0377.png
exposed_anus,12,0.1,377,94.46671295166016,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn12_if0.1\prompt_0377.png
exposed_anus,12,0.2,377,94.34514617919922,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn12_if0.2\prompt_0377.png
exposed_anus,12,0.4,377,91.9337921142578,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn12_if0.4\prompt_0377.png
exposed_anus,12,0.8,377,89.8050308227539,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn12_if0.8\prompt_0377.png
exposed_anus,12,1.6,377,83.29131317138672,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn12_if1.6\prompt_0377.png
exposed_anus,12,12.8,377,76.9590072631836,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn12_if12.8\prompt_0377.png
exposed_anus,12,3.2,377,89.51519775390625,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn12_if3.2\prompt_0377.png
exposed_anus,12,6.4,377,78.360595703125,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn12_if6.4\prompt_0377.png
exposed_anus,16,0.1,377,93.65837860107422,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn16_if0.1\prompt_0377.png
exposed_anus,16,0.2,377,93.52078247070312,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn16_if0.2\prompt_0377.png
exposed_anus,16,0.4,377,91.67271423339844,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn16_if0.4\prompt_0377.png
