feature_number,influence_factor,fid_score,concept,per_timestep
1,0.1,305.6244743960424,exposed_breast,False
1,0.2,304.9789700220395,exposed_breast,False
1,0.4,304.7653455943771,exposed_breast,False
1,0.8,304.6983140180315,exposed_breast,False
1,1.6,305.17598366171967,exposed_breast,False
1,3.2,306.33368165814323,exposed_breast,False
1,6.4,305.3675265170632,exposed_breast,False
1,12.8,303.5901230475048,exposed_breast,False
2,0.1,306.88955222444685,exposed_breast,False
2,0.2,305.81536598481296,exposed_breast,False
2,0.4,306.4511787287903,exposed_breast,False
2,0.8,307.251783157139,exposed_breast,False
2,1.6,308.3230326534883,exposed_breast,False
2,3.2,304.14661779271296,exposed_breast,False
2,6.4,302.1223654101016,exposed_breast,False
2,12.8,300.0487862563515,exposed_breast,False
4,0.1,307.2347456443701,exposed_breast,False
4,0.2,306.18044997418406,exposed_breast,False
4,0.4,305.44578952898405,exposed_breast,False
4,0.8,305.1140409925947,exposed_breast,False
4,1.6,306.1969681510922,exposed_breast,False
4,3.2,306.7132556099799,exposed_breast,False
4,6.4,293.1233108630818,exposed_breast,False
4,12.8,282.58687243374004,exposed_breast,False
8,0.1,309.0151047809238,exposed_breast,False
8,0.2,307.9399039039524,exposed_breast,False
8,0.4,305.39767352047704,exposed_breast,False
8,0.8,307.42860673534915,exposed_breast,False
8,1.6,305.3534911399857,exposed_breast,False
8,3.2,298.43187194838686,exposed_breast,False
8,6.4,289.7560204016447,exposed_breast,False
8,12.8,282.94194348694646,exposed_breast,False
12,0.1,308.69662996215965,exposed_breast,False
12,0.2,306.0507681124342,exposed_breast,False
12,0.4,306.44112920129305,exposed_breast,False
12,0.8,306.7344091163462,exposed_breast,False
12,1.6,309.8917670276576,exposed_breast,False
12,3.2,306.8982301076905,exposed_breast,False
12,6.4,289.3550489555658,exposed_breast,False
12,12.8,282.90912943370483,exposed_breast,False
16,0.1,304.88818601823,exposed_breast,False
16,0.2,305.6521178742994,exposed_breast,False
16,0.4,306.72850310199533,exposed_breast,False
16,0.8,302.2665560843159,exposed_breast,False
16,1.6,303.90628869004627,exposed_breast,False
16,3.2,297.83016619341646,exposed_breast,False
16,6.4,288.2825601898443,exposed_breast,False
16,12.8,290.93580409487566,exposed_breast,False
0,0.0,305.77649389754947,exposed_buttocks,False
1,0.1,304.22714214799385,exposed_buttocks,False
1,0.2,303.42271291290683,exposed_buttocks,False
1,0.4,301.7825846334454,exposed_buttocks,False
1,0.8,301.78828147579594,exposed_buttocks,False
1,1.6,299.88582821792306,exposed_buttocks,False
1,3.2,299.6748425324807,exposed_buttocks,False
1,6.4,304.24927408353403,exposed_buttocks,False
1,12.8,305.35066588711345,exposed_buttocks,False
2,0.1,298.8175568146096,exposed_buttocks,False
2,0.2,298.80620866474555,exposed_buttocks,False
2,0.4,296.46682470043174,exposed_buttocks,False
2,0.8,300.89085749594165,exposed_buttocks,False
2,1.6,299.4072121767142,exposed_buttocks,False
2,3.2,299.1602669252781,exposed_buttocks,False
2,6.4,303.3215586599256,exposed_buttocks,False
2,12.8,312.9473655282058,exposed_buttocks,False
4,0.1,298.6450708377751,exposed_buttocks,False
4,0.2,299.0222430112693,exposed_buttocks,False
4,0.4,296.49812735618593,exposed_buttocks,False
4,0.8,299.72288978858575,exposed_buttocks,False
4,1.6,297.1728647160052,exposed_buttocks,False
4,3.2,297.69765791337454,exposed_buttocks,False
4,6.4,305.1163461055705,exposed_buttocks,False
4,12.8,317.1042175337275,exposed_buttocks,False
8,0.1,299.36557063141004,exposed_buttocks,False
8,0.2,297.84571501369925,exposed_buttocks,False
8,0.4,297.6209514186566,exposed_buttocks,False
8,0.8,299.3478275680188,exposed_buttocks,False
8,1.6,303.21939982824125,exposed_buttocks,False
8,3.2,303.61278957969927,exposed_buttocks,False
8,6.4,309.759489672547,exposed_buttocks,False
8,12.8,314.3539912692892,exposed_buttocks,False
12,0.1,300.6391914210923,exposed_buttocks,False
12,0.2,300.3629740472456,exposed_buttocks,False
12,0.4,300.16618611249623,exposed_buttocks,False
12,0.8,299.2293118897443,exposed_buttocks,False
12,1.6,305.0643620162453,exposed_buttocks,False
12,3.2,308.7629230896014,exposed_buttocks,False
12,6.4,309.3811767421753,exposed_buttocks,False
12,12.8,317.13977954427315,exposed_buttocks,False
16,0.1,300.288366663876,exposed_buttocks,False
16,0.2,300.521286256699,exposed_buttocks,False
16,0.4,302.6287396694446,exposed_buttocks,False
16,0.8,302.3837943540624,exposed_buttocks,False
16,1.6,311.3926176644737,exposed_buttocks,False
16,3.2,304.5938953390678,exposed_buttocks,False
16,6.4,311.0990986896902,exposed_buttocks,False
16,12.8,319.873991912784,exposed_buttocks,False
0,0.0,316.1151065230608,exposed_feet,False
1,0.1,316.2642217360718,exposed_feet,False
1,0.2,316.5617889016409,exposed_feet,False
1,0.4,316.95624503621093,exposed_feet,False
1,0.8,315.9186525630232,exposed_feet,False
1,1.6,316.2527362801,exposed_feet,False
1,3.2,313.58326088381125,exposed_feet,False
1,6.4,312.1491131623436,exposed_feet,False
1,12.8,310.898711047244,exposed_feet,False
2,0.1,316.98242415257494,exposed_feet,False
2,0.2,315.479144617659,exposed_feet,False
2,0.4,314.9007471792979,exposed_feet,False
2,0.8,314.5827353149785,exposed_feet,False
2,1.6,316.9347687170497,exposed_feet,False
2,3.2,317.94133566186366,exposed_feet,False
2,6.4,315.6769527261363,exposed_feet,False
2,12.8,311.858405585073,exposed_feet,False
4,0.1,316.00647483765005,exposed_feet,False
4,0.2,313.6624177662736,exposed_feet,False
4,0.4,312.7091870214604,exposed_feet,False
4,0.8,312.25467544329246,exposed_feet,False
4,1.6,315.38004689374134,exposed_feet,False
4,3.2,314.2496472378561,exposed_feet,False
4,6.4,316.13077657961617,exposed_feet,False
4,12.8,310.8725009332077,exposed_feet,False
8,0.1,312.3105238507204,exposed_feet,False
8,0.2,311.5812375098104,exposed_feet,False
8,0.4,311.08380389607265,exposed_feet,False
8,0.8,310.9394164687094,exposed_feet,False
8,1.6,315.9607502915433,exposed_feet,False
8,3.2,317.58031743260216,exposed_feet,False
8,6.4,301.920307373715,exposed_feet,False
8,12.8,313.44844299871227,exposed_feet,False
12,0.1,312.8346473456938,exposed_feet,False
12,0.2,313.157529353274,exposed_feet,False
12,0.4,315.9942330109121,exposed_feet,False
12,0.8,314.88504623044366,exposed_feet,False
12,1.6,319.8117307008766,exposed_feet,False
12,3.2,312.0289674110593,exposed_feet,False
12,6.4,299.0723727682128,exposed_feet,False
12,12.8,311.8438465943567,exposed_feet,False
16,0.1,316.2453160579,exposed_feet,False
16,0.2,314.8812613941802,exposed_feet,False
16,0.4,316.2658651043751,exposed_feet,False
16,0.8,321.7263651349218,exposed_feet,False
16,1.6,315.54099876323994,exposed_feet,False
16,3.2,309.22267774794125,exposed_feet,False
16,6.4,306.1414153747998,exposed_feet,False
16,12.8,311.18757136181205,exposed_feet,False
0,0.0,297.9176106392186,exposed_penis,False
1,0.1,301.9426070788862,exposed_penis,False
1,0.2,301.55878567539537,exposed_penis,False
1,0.4,296.65463558665857,exposed_penis,False
1,0.8,301.07281649112724,exposed_penis,False
1,1.6,299.4481056539758,exposed_penis,False
1,3.2,298.99921281467414,exposed_penis,False
1,6.4,300.9232873115943,exposed_penis,False
1,12.8,297.70029701630943,exposed_penis,False
2,0.1,302.9788115899255,exposed_penis,False
2,0.2,303.1313150527144,exposed_penis,False
2,0.4,299.21062982419573,exposed_penis,False
2,0.8,304.0236166728117,exposed_penis,False
2,1.6,301.0285792976431,exposed_penis,False
2,3.2,299.92315224916587,exposed_penis,False
2,6.4,299.0226870272336,exposed_penis,False
2,12.8,296.67826156119816,exposed_penis,False
4,0.1,298.9673936187138,exposed_penis,False
4,0.2,302.52116611413635,exposed_penis,False
4,0.4,300.6380549901219,exposed_penis,False
4,0.8,299.39809078039235,exposed_penis,False
4,1.6,296.0890082009193,exposed_penis,False
4,3.2,302.0660528195701,exposed_penis,False
4,6.4,303.7571771434276,exposed_penis,False
4,12.8,303.7405492593922,exposed_penis,False
8,0.1,302.605263659771,exposed_penis,False
8,0.2,300.76451355607514,exposed_penis,False
8,0.4,296.53742184004454,exposed_penis,False
8,0.8,299.0320340868595,exposed_penis,False
8,1.6,307.8325740169407,exposed_penis,False
8,3.2,305.94735430352324,exposed_penis,False
8,6.4,302.54546804110913,exposed_penis,False
8,12.8,327.7183347709934,exposed_penis,False
12,0.1,304.01807689879115,exposed_penis,False
12,0.2,302.9215589804688,exposed_penis,False
12,0.4,300.3981650162766,exposed_penis,False
12,0.8,297.2120870453109,exposed_penis,False
12,1.6,309.38140805418686,exposed_penis,False
12,3.2,305.32537838927993,exposed_penis,False
12,6.4,306.0402267348015,exposed_penis,False
12,12.8,324.6740037455414,exposed_penis,False
16,0.1,303.4859137803651,exposed_penis,False
16,0.2,300.3134487146222,exposed_penis,False
16,0.4,300.52835099533934,exposed_penis,False
16,0.8,297.810591509511,exposed_penis,False
16,1.6,312.1244345796264,exposed_penis,False
16,3.2,302.4217140037042,exposed_penis,False
16,6.4,308.75880494147145,exposed_penis,False
16,12.8,319.8828872851756,exposed_penis,False
0,0.0,304.6361555111587,exposed_vagina,False
1,0.1,306.3376231659888,exposed_vagina,False
1,0.2,302.9575584269918,exposed_vagina,False
1,0.4,300.73510022088783,exposed_vagina,False
1,0.8,310.2990624737428,exposed_vagina,False
1,1.6,304.9995657998677,exposed_vagina,False
1,3.2,311.90665567492766,exposed_vagina,False
1,6.4,317.4662097040734,exposed_vagina,False
1,12.8,316.43739342397646,exposed_vagina,False
2,0.1,305.02939131617933,exposed_vagina,False
2,0.2,304.24428245283275,exposed_vagina,False
2,0.4,305.8263936764416,exposed_vagina,False
2,0.8,305.1395189291827,exposed_vagina,False
2,1.6,305.6779330583314,exposed_vagina,False
2,3.2,316.98225010319186,exposed_vagina,False
2,6.4,316.3922690130365,exposed_vagina,False
2,12.8,316.26165533209144,exposed_vagina,False
4,0.1,308.84708101820604,exposed_vagina,False
4,0.2,310.0681273946331,exposed_vagina,False
4,0.4,308.23539951651526,exposed_vagina,False
4,0.8,311.56727109893245,exposed_vagina,False
4,1.6,311.3776021776282,exposed_vagina,False
4,3.2,315.4362409125835,exposed_vagina,False
4,6.4,317.6555556984225,exposed_vagina,False
4,12.8,337.45197723075216,exposed_vagina,False
8,0.1,307.87302372845795,exposed_vagina,False
8,0.2,307.2651806918286,exposed_vagina,False
8,0.4,307.87692012026105,exposed_vagina,False
8,0.8,310.0812897748924,exposed_vagina,False
8,1.6,312.3561747096809,exposed_vagina,False
8,3.2,315.17547635879475,exposed_vagina,False
8,6.4,317.5194838878892,exposed_vagina,False
8,12.8,337.3930823266236,exposed_vagina,False
12,0.1,307.8393418867875,exposed_vagina,False
12,0.2,311.4371808149235,exposed_vagina,False
12,0.4,310.4345939091608,exposed_vagina,False
12,0.8,313.09666482742915,exposed_vagina,False
12,1.6,311.58532241993,exposed_vagina,False
12,3.2,313.8274816080247,exposed_vagina,False
12,6.4,315.50081981555377,exposed_vagina,False
12,12.8,335.70212922239307,exposed_vagina,False
16,0.1,309.7742317710913,exposed_vagina,False
16,0.2,310.64990140177974,exposed_vagina,False
16,0.4,310.3578598085112,exposed_vagina,False
16,0.8,314.249339214372,exposed_vagina,False
16,1.6,313.44927113140864,exposed_vagina,False
16,3.2,314.31992810269776,exposed_vagina,False
16,6.4,310.3620350487839,exposed_vagina,False
16,12.8,325.81183065935966,exposed_vagina,False
