feature_number,influence_factor,fid_score,concept,per_timestep
1,0.1,291.4959822991087,exposed_armpits,True
1,0.2,293.0095881037817,exposed_armpits,True
1,0.4,293.7209842840999,exposed_armpits,True
1,0.8,293.47792621869064,exposed_armpits,True
1,1.6,294.27911388076194,exposed_armpits,True
1,3.2,294.2826376644648,exposed_armpits,True
1,6.4,296.334932044701,exposed_armpits,True
1,12.8,292.3325101277669,exposed_armpits,True
2,0.1,291.8090306132927,exposed_armpits,True
2,0.2,291.119300514379,exposed_armpits,True
2,0.4,293.2285140099046,exposed_armpits,True
2,0.8,295.9813382084002,exposed_armpits,True
2,1.6,286.3098625146304,exposed_armpits,True
2,3.2,292.36976865037315,exposed_armpits,True
2,6.4,295.89112601635486,exposed_armpits,True
2,12.8,301.91752757763146,exposed_armpits,True
4,0.1,293.15440849361147,exposed_armpits,True
4,0.2,292.6005457326953,exposed_armpits,True
4,0.4,291.80057273496544,exposed_armpits,True
4,0.8,292.727691410277,exposed_armpits,True
4,1.6,287.97290447775134,exposed_armpits,True
4,3.2,295.2206579248625,exposed_armpits,True
4,6.4,292.1418986295947,exposed_armpits,True
4,12.8,305.8034228182835,exposed_armpits,True
8,0.1,294.50375201318263,exposed_armpits,True
8,0.2,293.92042659616203,exposed_armpits,True
8,0.4,295.2202098088219,exposed_armpits,True
8,0.8,294.53967871772306,exposed_armpits,True
8,1.6,289.7649937263223,exposed_armpits,True
8,3.2,294.80256178283344,exposed_armpits,True
8,6.4,292.42553461066325,exposed_armpits,True
8,12.8,303.19882720012674,exposed_armpits,True
12,0.1,293.38399413043874,exposed_armpits,True
12,0.2,294.1200401934337,exposed_armpits,True
12,0.4,294.57028454720773,exposed_armpits,True
12,0.8,292.984518238272,exposed_armpits,True
12,1.6,288.17337352063055,exposed_armpits,True
12,3.2,297.74658619406136,exposed_armpits,True
12,6.4,292.8512706405882,exposed_armpits,True
12,12.8,306.27859187055327,exposed_armpits,True
16,0.1,294.5848141662833,exposed_armpits,True
16,0.2,293.18157853885293,exposed_armpits,True
16,0.4,293.94252742033086,exposed_armpits,True
16,0.8,291.26410254443243,exposed_armpits,True
16,1.6,293.273909520496,exposed_armpits,True
16,3.2,292.2610509322171,exposed_armpits,True
16,6.4,296.595665216901,exposed_armpits,True
16,12.8,301.5328714272705,exposed_armpits,True
0,0.0,312.81385644850434,exposed_belly,True
1,0.1,310.2334800516459,exposed_belly,True
1,0.2,309.2642351579815,exposed_belly,True
1,0.4,309.309988166538,exposed_belly,True
1,0.8,310.62724038159166,exposed_belly,True
1,1.6,306.34669575679567,exposed_belly,True
1,3.2,305.10390385149725,exposed_belly,True
1,6.4,313.9719123731153,exposed_belly,True
1,12.8,309.53610175198105,exposed_belly,True
2,0.1,309.3606000036688,exposed_belly,True
2,0.2,307.6385920721058,exposed_belly,True
2,0.4,308.92307387604893,exposed_belly,True
2,0.8,310.40684804512307,exposed_belly,True
2,1.6,305.53506926656786,exposed_belly,True
2,3.2,304.3536977558284,exposed_belly,True
2,6.4,312.2187833418105,exposed_belly,True
2,12.8,305.5889639764613,exposed_belly,True
4,0.1,310.6321652428084,exposed_belly,True
4,0.2,310.3393707451511,exposed_belly,True
4,0.4,312.6827019332191,exposed_belly,True
4,0.8,313.05329559030463,exposed_belly,True
4,1.6,307.66137659138974,exposed_belly,True
4,3.2,306.2314179631585,exposed_belly,True
4,6.4,309.75618742337656,exposed_belly,True
4,12.8,309.50572493901274,exposed_belly,True
8,0.1,312.11049790507224,exposed_belly,True
8,0.2,312.2183663918659,exposed_belly,True
8,0.4,314.8500625003538,exposed_belly,True
8,0.8,312.5129685779988,exposed_belly,True
8,1.6,309.4134212283174,exposed_belly,True
8,3.2,310.9557803675083,exposed_belly,True
8,6.4,312.7090508858237,exposed_belly,True
8,12.8,316.69282420070124,exposed_belly,True
12,0.1,310.55403791038646,exposed_belly,True
12,0.2,312.4601378243011,exposed_belly,True
12,0.4,312.55888691741643,exposed_belly,True
12,0.8,313.62392812827784,exposed_belly,True
12,1.6,314.45144756535984,exposed_belly,True
